Q,Bz,Ex,Ey,particle,x,vx,y,vy
-1.9735348963452438e-11,-1.076471964196508e-05,-24805.481199842627,2413.9578285078996,0,0.9992821919977108,60.931881807478845,0.47138579577249423,1.6223631788490904
1.0725368867542685e-10,-8.769100098662888e-06,-25572.317572446118,2178.325871955521,1,0.9963480504128591,46.99725327871518,0.49406448956407567,1.2655935612478906
6.079436200601074e-11,-8.93383791463637e-06,-28633.070795293952,2257.4042482715436,1,0.9948263739403873,51.27952189725539,0.4965201100978438,2.575315867521796
1.1389194828257616e-10,-1.177437155806972e-05,-23918.465200177077,2062.9339255636055,1,0.9967252806391455,48.858824096227806,0.48269288354542544,1.5417141258477542
1.5270887201144206e-10,-9.437610110577495e-06,-24587.010702320746,2141.4832739504086,0,0.9930588636082844,48.20622181849024,0.5654654309878784,1.4076693383005447
7.85256848499544e-11,-9.369484158017363e-06,-26413.267873479017,2230.603831616095,0,0.9907152669171687,55.03953007757178,0.4022707782207385,1.0457008188612602
1.2615076452525038e-10,-8.028997574656317e-06,-22733.089607161764,2060.6731577164564,0,0.9943067152587841,53.457020902150006,0.5896188970992461,0.5316723581769552
8.688978300249732e-11,-8.273105201215823e-06,-28681.986823238476,2167.6514280489773,1,0.9920391920012975,50.614079025274734,0.5307656442634956,0.9313409520979702
6.060460882426067e-11,-1.0812702196173879e-05,-25842.765461995532,2202.1241334612787,1,0.9953342824908338,48.79080246674982,0.5338078476961294,0.952151680656767
1.073425599196818e-10,-8.759711472138078e-06,-24967.556505726763,2266.0259202565226,0,0.990429602719856,52.12729004939229,0.4895676924211271,1.5915379612432812
1.4943604924974717e-10,-1.1354514358277145e-05,-24282.790809907798,2210.1287207816563,0,0.9983828488040287,52.54572128591647,0.44728634573776405,0.9465066355905466
9.935909229013478e-11,-1.0210460335405418e-05,-17985.213583553075,2124.293984350163,0,0.9941533525328977,54.623611778573306,0.5386441758843334,1.5115673995058492
9.904873647992985e-11,-1.1110475673906196e-05,-23732.426198934467,2219.0388694066123,0,0.992273072623141,51.14788112206877,0.45843763392594017,1.3388312642748175
8.204179916828768e-11,-9.257664450411648e-06,-27676.4393910062,2019.8442778927642,1,0.9968693350560183,48.86593738053753,0.5727543742765637,2.6494711036561642
1.179813071361579e-10,-1.0662245966463445e-05,-24725.753808679714,2120.0844930648336,0,0.9935723582169046,51.214647215598426,0.5730286137118666,1.7107853323885565
6.083605070886265e-11,-8.780496825552587e-06,-21212.176290493462,2331.7187876692515,0,0.9975600498682535,47.9593704527729,0.5187673466164222,1.1352720062012067
4.559403832483414e-11,-1.1625039069558913e-05,-24430.16993053639,2405.916059065606,0,0.9900216271117882,50.511080347686665,0.5599972898290407,1.228777014317096
1.0342371193530597e-10,-1.223240018775514e-05,-23795.938492077377,2234.8820247066737,0,0.9955017931968035,54.10305156333359,0.5954125895039637,0.8414205231786182
6.26786826802939e-11,-1.1529097899841848e-05,-26819.21903586238,2302.837445663812,0,0.9963084634882393,55.35023410351837,0.49168987998218877,0.2645084122779957
1.3802412397275123e-10,-9.546537718767504e-06,-22870.217986356824,2203.128466169361,1,0.9967774404737115,48.38702775601707,0.5859001801706887,1.8732248542794694
8.625731347760565e-11,-8.740409460076382e-06,-26288.832115461737,2179.5579066001014,1,0.9933303703536777,49.174657840600645,0.5575875685381211,2.0794556127872217
1.1319969386865359e-10,-1.0489925578935789e-05,-23132.839923405132,2008.961883970676,1,0.9926256429626787,44.31326870910376,0.5182889124175041,0.8784110264160687
5.249996977605904e-11,-1.0436629170143271e-05,-21477.93939110527,2137.3940545230967,0,0.992294552486831,52.225919348716836,0.4647284855249746,1.599335808369118
1.89331336192273e-10,-1.1444489734595758e-05,-26383.112439179276,2316.539926006313,1,0.9953760640225973,48.31891252094143,0.4373330019697632,1.0778053182387044
5.871821044287234e-11,-9.93032352209631e-06,-24788.895315445974,2297.765706237694,1,0.993210196920276,52.27384503542888,0.519374781420897,1.9465918514516465
-7.867743383567993e-13,-9.471441842212695e-06,-24573.910905625875,2087.744098415205,1,0.9934019433503106,50.17181746410837,0.5369843026983641,1.334191422475691
1.2174269874795212e-10,-9.747604971246511e-06,-23628.29185038478,2097.161829942666,0,0.9903353019505075,49.02611245335625,0.5032098985047999,0.6492472549476968
1.329799562016154e-10,-8.630687949568559e-06,-27846.604808806835,2256.2848854849813,0,0.9994705847287254,46.70359895230051,0.4994366907388352,0.8466246655819993
7.122278929629784e-11,-1.0208643092550876e-05,-25329.33866842191,2217.3539335055316,0,0.9980207918590102,54.836148624844405,0.46128990669701897,1.0801633429153452
8.905584178253292e-11,-9.93052337386636e-06,-28413.43303985857,2227.4946333495573,0,0.9950879213261155,51.82724862382298,0.4484033418180529,1.1547395312754791
9.066770766585963e-11,-1.1816441390793365e-05,-26404.32634987408,2148.378173424615,0,0.9996012706997041,54.32561920033032,0.5285703921002823,1.3212573544823139
1.03932665641627e-10,-1.0588888560504705e-05,-23682.09194631985,2261.2075848581817,0,0.9968929232558579,51.3859522392331,0.5434291367701991,1.6493251752441793
1.3362806637149122e-10,-8.674367596439858e-06,-26562.345451561323,2344.95214782433,1,0.9974240615720664,49.37712175664202,0.5143202444053224,0.38254347350947054
1.119420292496508e-10,-1.0966936721851137e-05,-25289.24109017889,2302.562102702282,0,0.999566443616836,57.44596228536839,0.5379935026347573,1.8626828464273473
6.406074468438002e-11,-9.96746892606576e-06,-23641.78668851063,2074.2077434415905,0,0.9988485112229931,55.491490337124446,0.5131583057724513,0.2047134209825056
1.3056927240737243e-10,-1.1022035980059649e-05,-23790.269898147875,2130.504422537252,1,0.9970195224659965,47.476705538435695,0.6094802103285207,1.9530810264533358
8.628557998035785e-11,-9.689039557992354e-06,-25613.380868405828,2155.7826174780926,0,0.9941629549694411,59.88909535262068,0.5194568881944562,1.6437560031586356
1.339724856105844e-10,-9.786099985032905e-06,-24702.803081473026,2249.5817720933483,1,0.99772443161709,49.885883258959126,0.5355020240704085,2.680586138372615
1.013038378837885e-10,-1.0231296094317888e-05,-26262.03850895081,2152.9491264325707,0,0.9914431438563253,51.63741011177652,0.5021628927006727,0.5477504881591765
1.122163768046534e-10,-1.1993615368059166e-05,-25384.996096903975,2098.908836050703,0,0.999744315951407,49.986902474367774,0.4933956514210742,0.06824430859587746
5.952682583755113e-11,-9.821185266595803e-06,-27323.17575917352,2341.8564255654755,1,0.9935175635664446,45.996070816453376,0.5126815038015193,3.490249177813786
9.018329305117774e-11,-1.0185477795306491e-05,-25552.1821976427,2191.2162285303593,1,0.992939460918864,45.969081023161564,0.5687762034141504,1.6115247026293744
8.924406412046044e-11,-9.213764413596936e-06,-22720.60027778389,2228.636110509646,0,0.9973721102125332,50.37187306571955,0.5485091297234574,1.4509055554091854
1.516899938854287e-10,-1.0544002140512186e-05,-23736.735859286255,2242.6207220708975,1,0.999862060054171,47.612076838199606,0.5171023477855327,1.9111986234630072
6.124726039678778e-11,-1.0126470921664553e-05,-24877.521404948486,2243.34807678808,1,0.9982288308351084,50.415408110806325,0.43053699616349356,0.6973623537807715
1.0457737963784744e-10,-1.0199989112551235e-05,-24396.62484440802,2161.9854286649806,1,0.999398082592826,50.47445007411744,0.46908062070109213,1.153334342307678
1.2114652921753692e-10,-9.681828160359787e-06,-25968.38807379778,2210.468842738621,0,0.999364678872271,51.51330458848698,0.5453430328102699,1.3466498463773269
1.2106508691572812e-10,-1.0284430224915772e-05,-25883.567661291414,2205.1970948182056,0,0.9899551415284645,57.55530187914977,0.5661629041643574,1.3626446576778597
3.3931272841539205e-11,-9.815272143643919e-06,-26561.618286451463,2161.9158176778315,1,0.9937528705461557,46.43695341976552,0.5480430236317906,2.0368180921906514
9.801430431478899e-11,-9.040497518471546e-06,-25906.792290677306,2174.4410695355436,1,0.9959893881590368,45.68689527138664,0.532840082892182,1.1592892067607603
8.391863483823364e-11,-8.829582230829973e-06,-24878.89807940728,2107.6970251430685,0,0.9907050476469561,55.038998030622224,0.49535920096759367,1.224854242786009
-2.7651482461296364e-11,-1.0192220168586289e-05,-25760.896493341486,2121.3602947740746,1,0.9969185179561939,49.35248800756543,0.5953033851447889,2.848302132337331
-4.363649610001008e-12,-8.501332531959044e-06,-25455.068071564074,2156.9862825747223,1,0.9910629040323302,47.193482758455986,0.5709362433480003,2.515716672342867
1.1007047410956946e-10,-1.2479700380644697e-05,-24224.23643312488,2251.380102641756,0,0.9945039271224332,59.19634352148882,0.5475211388035877,1.2308621240450106
8.4541706040293e-11,-9.614617289181172e-06,-26604.409670378256,2256.1272328000396,1,0.9906743113055679,48.090667868956956,0.5173298907088025,2.0841230727614697
1.3523122717989082e-10,-1.1290250746460147e-05,-26185.531542046498,2359.693552143682,1,0.9963470776835276,50.32037329820851,0.5303783960294518,1.922082030090251
4.275807039959184e-11,-9.455836008342638e-06,-25339.942591190593,2281.4269897579406,1,0.9975703200200227,47.50314519196885,0.49327006900341464,2.1056149558607133
3.9109017778469177e-11,-9.9091889054815e-06,-25488.633654207246,2116.83709250112,1,0.9910560969580752,47.646851231982495,0.5505412763946318,2.5542866483107636
1.4837008738066596e-10,-8.585484281736188e-06,-22681.776437865123,2187.4546933602137,0,0.9945229720683451,59.19747558329689,0.5306808320316219,1.2830895406011562
1.0112987745117856e-10,-1.0582081493974354e-05,-23200.625539900033,2109.422954402096,1,0.9923028999527641,47.25224569236588,0.5582218844008396,2.888727737048583
5.5336803978710384e-11,-1.0514235813308411e-05,-25534.83020973285,2218.0119789164028,1,0.9931164829186652,45.555660748171405,0.5903868525546171,1.1307953780238729
1.8785854340303267e-10,-1.2738881124686745e-05,-22331.92371645844,2271.7569410911615,0,0.9906711246556636,58.27442851179115,0.5659707602354589,1.6226722063700525
8.778185433028136e-11,-1.0511226728214845e-05,-24742.893475570167,2152.7756074581425,0,0.9974563469831398,53.05545598717679,0.5092026224201468,1.4942843869030655
1.7749493233165957e-10,-1.2491478347585066e-05,-24002.832231183365,2290.598139921617,1,0.9946351317955925,49.238983202597005,0.5550562324762823,2.1576866496003193
1.5685840873706792e-10,-9.955670574209127e-06,-23305.991804783207,2257.1012839633,0,0.9968250479878288,57.9541036144812,0.6129617955556897,2.1731178175982975
7.282007409412328e-12,-1.2039411783730955e-05,-24398.010510282955,2260.689522238386,1,0.9985629093975551,48.949148981458045,0.4977584408829831,1.9132927872985064
1.302249823473276e-10,-9.358750042877296e-06,-24666.201215193356,2244.6535036550204,0,0.9930883195566593,57.737218105642576,0.5416238271413006,1.279580424888026
1.0809065577405509e-10,-1.0596637562567543e-05,-27158.115333601218,2329.385986840316,1,0.9958311968667669,44.85702843595987,0.5417919368070612,1.7948046155605675
7.732689455068091e-11,-9.632222350811916e-06,-25781.01038810171,2268.738556051524,0,0.9925745253192217,44.31114122821494,0.5799861470787155,2.7169995814108234
8.202591745893931e-11,-8.171932892799159e-06,-26800.06524674562,2026.8445290797458,0,0.9905600681692589,53.25558676910089,0.5450243169669922,2.0114977235711833
6.24359703131505e-11,-9.572648867138745e-06,-25213.234430581993,2275.0601607531135,1,0.9982559098063551,46.21527332445318,0.5233696051856438,1.3470549489103296
1.0402803126841143e-10,-1.0467484207020242e-05,-24621.49541172184,2152.664267283028,0,0.9951366483945986,51.29535649891457,0.45333768905540056,1.3565997844760922
3.374389850660376e-11,-1.2478308596721981e-05,-25023.068222246824,2093.1417408674574,1,0.9948395398837789,49.74190720894724,0.5362205179107118,2.106448968120408
6.112811151367662e-11,-1.0548273839375642e-05,-23397.160122847257,2223.8805721030258,0,0.9982768887802621,48.934871394556495,0.5268084642623878,2.1657277235896726
3.311245077248239e-11,-1.1052033592410971e-05,-25172.363364907458,2272.4368236055843,1,0.9967011264904122,45.30449012974199,0.5265104962444954,1.8096767742121596
7.808494320771394e-11,-8.602067822154776e-06,-24869.961155660894,2205.9860015509516,1,0.9939476523382483,46.445959376824504,0.684280599238139,1.606401667364049
7.982506248758679e-11,-1.105907401111338e-05,-24124.54934640684,2228.168060572737,0,0.9984913077188009,61.635058118038835,0.5997400478114412,1.7632092007270574
7.737999243796156e-11,-1.0758092756698575e-05,-24347.606282872326,2169.5151304337596,1,0.9916854515019424,46.777415443674755,0.4496256476921324,2.5114921771414207
5.567621210678311e-11,-9.9553110509878e-06,-25482.301836574214,2035.6545393335664,1,0.9989272650437198,46.67873323514851,0.626581766486272,2.5292128447325486
7.69293497475866e-11,-9.353734738023074e-06,-25188.840437652496,2257.677908219211,0,0.9968616922845703,49.842815290752185,0.636221851017803,0.9607052316169868
7.410434605140647e-11,-9.270442534367847e-06,-25122.420364748083,2227.3821928274497,1,0.9975114403563978,49.38156268917841,0.5551252610269884,1.2659961102372665
1.236975568027622e-10,-1.0502595009845565e-05,-23537.03374371666,2228.6686806507055,0,0.9894381023950783,54.96834812917004,0.4990088241651031,1.6350850649083315
4.5119654308294676e-11,-9.348902961405567e-06,-24348.978929898574,1964.985748873723,1,0.9951030074012108,49.75501300961529,0.5100459462893543,2.8808458682494376
8.307970112664705e-11,-7.65890339432568e-06,-26194.388562939355,2179.823172114855,1,0.9919074675342832,49.10407680505343,0.5943467169379202,2.1562157704690876
1.5057292040231202e-10,-9.416784366010067e-06,-25799.990552809766,2268.3853444005977,0,0.9959349286493991,52.97484457282845,0.5836067610673045,2.447872592614422
6.97351729726079e-12,-8.473305392800698e-06,-25993.279915242485,2224.834314634905,1,0.9992622072503915,50.98274911708742,0.4912984887091673,2.6110297931948416
1.233554804072649e-10,-1.0256294446273442e-05,-24224.68890334799,2088.6379665263685,0,0.9971085346422475,57.971125032647045,0.4987186017892101,1.5609650920142086
5.5053439802208626e-11,-9.630938328452465e-06,-25781.632789440697,2191.962636919343,1,0.9917645022340571,42.02377379884585,0.4742202290060667,1.3192618112821228
8.835832831395958e-11,-1.016095352737184e-05,-21886.14674532257,2178.8596054462096,1,0.9932359894500864,47.75140636651898,0.5670789904692455,2.522279375811143
1.3664544030455577e-10,-8.628216270427845e-06,-26883.787016774375,2124.570000292947,0,0.9947310997221639,49.73569297696326,0.5332485349221907,2.1151574202047603
5.817197548698617e-11,-1.0705759393316037e-05,-22876.86915989275,2242.025773410311,1,0.9900091192166478,51.031320116241524,0.5552132076759673,2.7670783811921185
6.447395268856817e-11,-1.004991099604187e-05,-21511.579526942947,2267.409360519623,1,0.9926624752579783,46.823611275029364,0.5332483497545963,1.889760217731479
4.774689553606646e-11,-9.77230783359157e-06,-24952.92553082814,2127.1878985587755,1,0.993356189909523,49.1759532556047,0.4779697721736013,1.5186577780248778
3.574005808438953e-11,-1.1323867543587612e-05,-25855.424963010388,2079.1528901619513,1,0.9972208272795933,47.943228072547036,0.5530302909178519,2.5565236552773385
9.44201629932965e-11,-1.214938721627271e-05,-25098.40019001636,2210.6986468941627,0,0.9968171757648232,57.28782947271651,0.5321168636994106,1.3909291661348433
6.342145334180458e-11,-9.181040554194049e-06,-25751.458005838187,2158.001680257172,1,0.9955984920643681,49.77944583427089,0.4916927950710688,2.672736865182424
1.1982901338967164e-10,-8.270640678503905e-06,-27111.64288557844,2216.2663537046355,0,0.99056231570569,48.08497696044358,0.5181089222507571,1.1928047380789173
1.589457557063188e-10,-1.0336700673933552e-05,-26480.643570339595,1938.371503719719,1,0.9911428160492375,47.196907322363856,0.5823578262679941,2.2128921357380085
1.4884539558021443e-10,-9.471373437879693e-06,-21848.63448963837,2241.1523830554443,1,0.9917800446397921,46.78119084131822,0.5710659310572842,2.8987876971367794
1.1100800711490715e-10,-9.904041782637295e-06,-22333.464909181173,2244.0019922662677,0,0.9894682769158225,53.77515901728036,0.5266710191768763,1.7328301228017386
8.827615426867269e-11,-9.044300071100641e-06,-26205.7207299006,2214.480994337811,0,0.9904864841355107,55.026748903529175,0.440770128443737,1.4699067871063574
1.1419112417521641e-10,-1.0174262443959906e-05,-26536.32986818836,2316.912801703717,0,0.9900379761076336,53.22735119224621,0.6118897592866844,2.6627387004372247
1.6347937639498258e-10,-6.402664217356489e-06,-24550.085686211536,2129.62292145271,1,0.9930399860955039,45.551295053700294,0.4921334691398092,1.9866775358105215
8.889178933652996e-11,-1.213622236144803e-05,-26482.270217203022,2119.8651329416243,1,0.9947269545601601,45.629486206723115,0.5616309576102172,2.2899382994202577
1.40514034560681e-10,-1.010933194293783e-05,-21959.246491729937,2126.800237012167,0,0.992105877333807,56.36923921173931,0.4588616366541344,1.5852061335573056
8.470315422160786e-11,-1.0774705140820873e-05,-27333.22420483435,2441.992886079378,0,0.9921792588341877,60.49831583746241,0.5430141848226648,1.7242389251610488
8.339200974633034e-11,-1.0830124493334627e-05,-21588.896703768085,2119.538800985423,0,0.9975283850124486,48.4234715312023,0.6000346681024008,2.2355769270734083
1.3094656416489724e-10,-9.960625212205246e-06,-25180.86043514563,2305.6457565701116,1,0.9957596694465186,51.327340486135164,0.6728389051521465,1.737521069315575
1.467268314594561e-10,-1.078806229024985e-05,-23893.33749272397,2178.377611014559,0,0.9960925212841594,50.8206340967555,0.4882988998601383,1.119187877344786
8.363345417928924e-11,-1.1034741161247402e-05,-23997.16073336378,2306.6285485390154,0,0.9925645665406965,54.536268857877836,0.5029230550563321,1.7324734153002381
5.963512231286074e-11,-9.282966100033825e-06,-26740.42270058818,2030.6545767138307,0,0.9998295038795755,64.92362246875308,0.5128396948149301,1.4416603085050783
1.028893351693402e-10,-1.127530122377222e-05,-23970.24212845005,2156.773338565643,1,0.9955928299624803,48.80335284565987,0.5463318225305698,1.5185078830216454
5.4690899729173607e-11,-1.123247916877215e-05,-25453.991388756564,2220.3421011536584,1,0.999318801154583,45.8401854909007,0.4251920777292419,1.144107116865582
5.3137496160140634e-11,-1.169041426539443e-05,-26763.916517682643,2135.5919026686724,1,0.9978997748932015,49.894820426233046,0.5201779466411903,2.0475374243341227
1.1701132004135544e-10,-9.401154300450145e-06,-24119.061014729097,2191.3050977545795,0,0.9995987484182904,51.52534503322577,0.4434450523975095,1.6147036253762805
4.811354421982613e-11,-1.0214296315869994e-05,-26028.999908546743,2201.9286405972957,1,0.9949859906859115,48.77370181710549,0.4519979494066192,1.5247447590902115
7.384527062181323e-11,-7.101385220859116e-06,-22195.775558928683,2181.6369544054965,0,0.9939396662312632,50.7109873801398,0.5213962001696415,0.6896340141167653
1.132353583091009e-10,-9.90198468984344e-06,-26227.22445752948,2325.740644587774,1,0.9975674004031235,47.95977075556625,0.45806211283257287,0.9867881633516591
-1.0013293097294708e-12,-1.021403475714851e-05,-25649.844918383144,2347.4238088028283,1,0.9922013047415413,51.14440064395578,0.5493384095197333,1.1138109436329071
5.182933646782293e-11,-1.1496858301395868e-05,-25364.807505875353,2115.4538527469417,0,0.9897869468676628,52.64808626654197,0.5510805565623923,1.4779808001881967
5.7516697353117644e-11,-9.508450740087976e-06,-23122.776797729613,2277.190660053805,1,0.9949613882330348,48.77250261116972,0.5489901759144918,1.2600870052981814
7.195866732885154e-11,-1.0562134051755803e-05,-23889.31952455832,2269.619280620214,1,0.9959655644851902,47.426783446456234,0.5339193725408472,0.7895385160017743
1.8414832025856887e-10,-1.0660450125913695e-05,-28276.180429795993,2265.836861798898,0,0.9955002390942622,55.30498579346394,0.5326644887533359,1.6544922572915925
7.220634892330113e-11,-1.182839671351708e-05,-25592.763608666537,2282.574237890238,1,0.9995031187002804,52.05732112347059,0.5977860003161458,2.093320842603342
1.7940290025934352e-10,-1.0272332844351846e-05,-24727.624771804785,2197.943760889265,1,0.9943103144540091,49.222697893341284,0.47283087844403127,0.9603259290756788
5.4916387482224627e-11,-1.1363812269533293e-05,-26695.81916886019,2140.456118292153,1,0.9912686383782304,50.06396466301176,0.5890575693382855,2.029417179242744
1.512033509776828e-10,-7.643358208245824e-06,-25100.83226973033,2311.6762583277186,0,0.9954040429656933,55.299779381439485,0.5174778632650272,1.7657658172505408
2.279474452579422e-11,-9.875455307363097e-06,-24492.7779157544,2183.286001169836,1,0.9927665087485933,52.2507822772658,0.45230840875079925,0.373769021914386
1.2979294027766283e-10,-1.0019346951379742e-05,-26738.998504306375,2196.192015912315,0,0.9958403988531871,54.121406412323495,0.44869104664817333,1.3877649710338678
7.385639615319352e-11,-9.588572054557778e-06,-25482.18586329021,2211.739278366633,1,0.9919805361310803,48.15415748004026,0.5895747953724423,1.7759401708732059
2.6871130787029036e-11,-1.193666607545592e-05,-27538.307341343094,2183.531978530244,1,0.9986225063557057,48.47676867672638,0.5484002805273211,2.8469730894106577
6.85830319339452e-11,-1.0655359717512859e-05,-26892.63343465681,2182.5408833450106,1,0.9938320844045092,44.36719905146677,0.4636367472224455,0.7739078171675108
1.3863005847500682e-10,-7.625782545642924e-06,-27677.73539274338,2213.9926175552546,1,0.9913268039124541,49.56573091060286,0.4837663814567586,2.0550985913070368
7.603282245796411e-11,-9.226887301709784e-06,-24522.08667353555,2212.67419094708,1,0.9974768926256,50.89151588167074,0.6009667267986334,1.8573161516406609
5.5992830243312855e-11,-8.052811261749165e-06,-23605.1522438292,2242.488028788088,0,0.9904093320721142,53.82647133995495,0.5083876827004898,0.790503648677454
-2.8244367045767715e-12,-1.1046008916111234e-05,-20857.562468987366,2295.4547085506015,1,0.9950210547751046,47.837555492795424,0.508649797362793,1.2196718586103361
1.2951711781376498e-10,-1.0832074926481371e-05,-24317.27442889101,2115.8366321636477,0,0.9979218670316651,52.52182818076695,0.5300624691294987,1.452112443457659
1.0864862467032369e-10,-1.0033176576729228e-05,-27145.743611110876,2159.779541257869,0,0.9906234343773173,53.83790359299799,0.5363311951411043,1.5659654032232948
6.789842095450046e-11,-1.0880021295812921e-05,-24117.664890051812,2007.2191875449153,1,0.9972919708809718,50.36820292231754,0.5085578434685073,2.571043209623363
4.4649134752865356e-11,-1.272183965208166e-05,-21908.81239577255,2144.692218527217,1,0.9896382788789007,53.20629646018042,0.5869959374793837,3.0280881980762295
9.319434807159417e-11,-9.948782461693558e-06,-24830.56428585713,2180.595825526853,0,0.995993851917726,48.34890832069279,0.5543657843555464,1.0986933462717727
1.3316646924730843e-10,-7.056189901978305e-06,-25471.308657881033,2062.8485047663253,1,0.9921592194433194,47.245199517589626,0.5180466038587205,2.2566773045370057
8.449244404051564e-11,-1.1466449930574497e-05,-26450.12249961952,2182.7462603635345,1,0.9969152946584777,50.86275654817674,0.5757194548969052,0.9781683014018198
1.1314968700326403e-10,-9.58050599454126e-06,-22905.377823172294,2324.728216574225,0,0.9958254848659686,59.989244021392246,0.44200086776093966,0.27910546151053944
1.3672855497602544e-10,-1.1764625419024183e-05,-26559.306591059474,2296.871021462158,0,0.9928935515627495,55.160412909456255,0.4839877467684845,0.04764616710986524
6.129631785795881e-11,-9.070501677084862e-06,-28518.470141631446,2117.383652115339,0,0.9980786407910577,54.24322583581308,0.4447750447779824,0.9301424074294397
1.0221191897867137e-10,-1.0461539362412665e-05,-26412.905865794753,2204.3729291274003,0,0.9944421290179668,62.93907153197098,0.45505543972183204,1.4023631150009699
8.764555593829028e-11,-9.60202354115573e-06,-24688.559368119535,2210.739375842981,1,0.9971002740553512,44.51312933026623,0.5199249537590496,2.063161054557863
7.61156785891523e-11,-8.570626645642295e-06,-26190.02126996927,2206.483678271862,1,0.9968993530770345,47.023297164001,0.5321400619090267,0.22338180590225296
3.067922574046712e-11,-8.86388430928296e-06,-23474.386440243212,2193.6304564880124,1,0.9979599447341309,44.551647952498314,0.6325756293218449,3.01774047096548
1.263993827138393e-10,-1.1463298639198521e-05,-24639.17472718318,2156.0240468667357,1,0.9991137630485893,49.46058036010546,0.6112581472362847,2.108787921039057
9.278663675752263e-11,-8.46578043640975e-06,-23691.619327861023,2325.2928588281,1,0.9994669027926092,44.2237160411086,0.5708755930399201,2.1406507304761067
8.874354012031698e-11,-1.0353956978650797e-05,-27783.042982686515,2294.8069906595656,0,0.9953442633501044,62.20880137074659,0.5118724764473916,1.7270595943863833
1.2528480843893247e-10,-1.0410176940874027e-05,-23375.67095028386,2167.539597043202,0,0.9924526672307832,55.75544730671683,0.550957731364342,1.9027303043354122
1.5225512799811662e-10,-1.0248709893174092e-05,-24465.74787054135,2273.49678680963,0,0.9959192288358724,52.973967369299125,0.5332096695313043,0.32655456200360583
9.466080281519665e-11,-1.0405614709012677e-05,-25865.387413818527,2199.147488517304,0,0.9907935003945509,47.1803331839588,0.5055807971379861,0.9697050025381189
1.3765793372403885e-10,-1.2002937567782632e-05,-26553.939382194192,2156.389317166334,1,0.9918782048312155,47.231912466112036,0.42963350628470615,0.19323590062496487
9.152239286564148e-11,-8.907260756725992e-06,-22378.175366196643,2159.564579957608,0,0.9964273216185289,47.90480578995089,0.5403164036577914,-0.0006546495880820416
1.5160494420596674e-10,-1.0519521455546202e-05,-23781.00148295788,2190.5474083653894,1,0.9990843736422563,41.284106449733756,0.6375676535688658,2.9163730626591837
1.749036628652045e-10,-9.082327339309293e-06,-26667.83950919657,2143.3879454375697,1,0.9949259890606403,52.921044786134416,0.444158098962332,1.712578359036785
9.905558742633001e-11,-9.62536590586451e-06,-22295.41088199612,2280.173341916537,0,0.9905469845987838,56.28082712821463,0.5445393881630886,1.9119842512054548
5.6287089801388546e-11,-9.87093668265423e-06,-26831.253366475084,2167.9850259272416,1,0.9932858179438364,45.98534172633223,0.47646871635325094,1.585673695321378
9.972805376734546e-11,-1.039070680351257e-05,-22681.81373701731,2258.7966702458093,1,0.9975285142200848,49.382161254274,0.5420549798877264,1.7267482684195314
7.077819680306113e-11,-9.21882637667327e-06,-25029.64982511719,2207.297601074922,0,0.9966236465436896,55.989838250330855,0.5547245125367383,2.2288276659508193
1.3327293179026268e-10,-8.76198337115586e-06,-23694.507389742837,2214.669329370019,1,0.9984909687248015,48.945112752292616,0.43892534099713115,2.317372725907309
9.195308168143824e-11,-8.815165057416912e-06,-23291.853561781543,2044.1976223225167,0,0.9886663086465315,60.28427854865499,0.48847767199177455,0.4227428480486891
7.650984955481206e-11,-1.0490772222044784e-05,-22319.013914731073,2257.810344198063,1,0.9973114495147286,40.54086454392321,0.5607395817858416,-0.08220256725103153
3.591904483178923e-11,-1.024162827378707e-05,-29216.406200110196,2363.5086971955466,1,0.9920180040423464,48.628087481987784,0.5742751931130474,1.6418239717257004
5.196752265740854e-11,-1.0749283968542823e-05,-25758.359224724067,2216.0156197699534,1,0.99719677049084,44.91856114561791,0.4894789476439757,1.4299847862660864
1.147212170093832e-10,-8.77780766646395e-06,-25620.400114467495,2139.929340665969,0,0.9922861015882692,51.68093393426539,0.5072170077339534,2.1764749304885846
3.5233574155699224e-11,-1.1122537589816619e-05,-23730.081395290606,2255.7079984648867,1,0.9981684584181342,48.45473701560966,0.4746235364657194,3.0774470208585187
9.239043710747636e-11,-9.574897805761555e-06,-25708.782973421225,2240.949337535398,0,0.9987196453010868,58.06482800376829,0.47418511959351783,-0.14902093025366192
6.901831219004979e-11,-1.1312577285956274e-05,-24235.488367209582,2069.858859489046,0,0.9983639932190748,56.08767164130113,0.5126390872589881,1.5231999147833506
1.5432732360514857e-10,-9.186038794132017e-06,-23879.305121101843,2074.3661700655016,0,0.9996980951256188,48.52835374880416,0.6226799439474561,1.4483836964235253
-8.099418697953442e-12,-9.400445758398758e-06,-25540.629079735085,2287.6578591266766,1,0.992461200078645,49.13176438271239,0.4512884478645906,2.043210614057967
2.611432547845083e-11,-1.1027541298606888e-05,-24761.243053886603,2214.6069908452064,1,0.9973224504358327,44.92430922548769,0.4743627214502047,1.9671762347392479
7.414119043751303e-11,-1.0994732702497465e-05,-24615.123380371377,2071.90758701357,1,0.9993184332872043,44.21744521601781,0.5070909386498014,1.9281319680030178
9.814103340053567e-11,-8.722580058519679e-06,-25449.77249284309,2264.837700910929,0,0.9986729443880114,54.8717762150891,0.6341693496860209,1.4695971879469578
1.0392089004132717e-10,-1.0198901782933007e-05,-26087.788231291626,2273.822942817682,1,0.9970545581934765,47.03043486669523,0.5461422449650186,2.33293112692419
