x0,vx0,y0,vy0,m,Q,Bz,Ex,Ey,particle
0.0,44.935097527569425,0.505924162904272,2.198833167398787,0.00010461907232433278,8.831654378699816e-11,-9.28788502958136e-06,-27797.147737415577,2181.093198143804,1.0
0.0,50.57401121579845,0.49718548956464903,1.7390790311429867,6.713188421194026e-05,2.2000861603856204e-11,-1.1204309158628019e-05,-29813.417169397002,2273.3910481042863,1.0
0.0,45.31713829374288,0.5211537993524575,0.363504674211401,7.598704129896349e-05,-2.4715277676192815e-11,-8.887013808348057e-06,-27680.0412728237,2157.9806892429024,1.0
0.0,55.00350305732959,0.5202137969106301,1.3999026434856483,0.00012868039918038723,9.906034971865775e-11,-1.0648522187398725e-05,-28457.782659059678,2153.8123755549955,0.0
0.0,54.70378437498294,0.3884615877113364,1.7730689797094246,0.00011610018840868265,5.952542741379928e-11,-1.1509296930798155e-05,-24510.08046917135,2172.2439272036654,0.0
0.0,49.64842750562453,0.5262942853474935,2.206754100354126,0.0001336800504521932,5.557333616478604e-11,-1.0187622312936567e-05,-26024.981472058236,2251.419543552121,1.0
0.0,49.20826219131121,0.5332089260729668,2.089635753637189,0.0001714321074304709,7.015900618789717e-11,-9.826901018146909e-06,-24174.415256897315,2076.0579081867736,1.0
0.0,49.156372088971004,0.4624189804386628,1.839846345220209,1.718077348169297e-05,1.2261616524249122e-10,-1.0732844562902896e-05,-23550.44204308536,2126.390758047381,1.0
0.0,58.90801924697371,0.45684782596942686,1.468380168691336,8.385996018794026e-05,9.771298259287551e-11,-7.167630504604608e-06,-24180.95306921406,2223.3656862872217,0.0
0.0,49.08104913047277,0.5157149748238592,1.2761629968824333,0.00012789279753703723,1.320147292595293e-10,-1.0073730808144035e-05,-24029.79128626002,2099.021564343153,1.0
0.0,60.978725159698755,0.5768964355210258,1.9790790258598139,7.440865930072436e-05,1.4713505963127777e-10,-1.0366107521445418e-05,-25623.537024053378,2280.890478514556,0.0
0.0,45.966671335251675,0.4692743325121656,1.338973214689846,0.0001520754755933394,9.329716530952066e-11,-9.450819040184808e-06,-23135.01740435479,2178.356944509709,1.0
0.0,45.21057879467206,0.5704635657395885,2.6102354789738045,0.00012363575243300387,6.520645801345202e-11,-9.711656421615117e-06,-21832.056490575367,2282.9271235315155,1.0
0.0,47.311941645498266,0.4327387405286356,2.687799797661056,9.537332289745172e-05,6.283928324979733e-11,-1.3539543732897191e-05,-24888.780877484158,2263.5957214074124,1.0
0.0,50.74521978298055,0.495606510652652,1.6224178263938482,4.3871724648415425e-05,3.5898764243500366e-11,-1.015458291776337e-05,-25021.28984750931,2414.5571612848566,1.0
0.0,50.89269259505551,0.4917186510135037,1.8668802572336967,6.936380007816497e-05,6.875829736353843e-11,-1.0257621375557926e-05,-25101.327153411126,2161.318208859047,0.0
0.0,43.292077809402144,0.5327092676115978,1.7904084537351723,0.00014000737807156935,8.332536392047386e-11,-1.0451844354929357e-05,-24198.84732833451,2184.755190191938,1.0
0.0,56.35931102475389,0.4919955807805732,1.54960263913711,9.098286198706291e-05,1.2805626256280836e-10,-1.1694599597329419e-05,-26112.437263711367,2264.3035434345543,0.0
0.0,53.90404060566617,0.5311766637955566,1.663549114751256,6.93666210608133e-05,8.291271406492874e-11,-1.1771627118089522e-05,-23706.182996940348,2362.5767722188416,0.0
0.0,48.05086160988255,0.5119211392351354,3.185986912111889,0.00012188426993359609,5.973070549567803e-11,-1.1308509866995223e-05,-25162.25413346588,2167.8022709353986,1.0
0.0,45.0949487788852,0.4799397459866009,1.005367811997949,6.047188144282091e-05,1.9143605104391674e-10,-8.505705230927266e-06,-23623.95959315398,2233.6954112038675,1.0
0.0,45.67986181858575,0.44290626102325026,2.020588125693476,8.826564849496442e-05,5.6016981314358e-11,-7.733266393720172e-06,-23693.164163840316,2236.107738491451,1.0
0.0,50.30571264845602,0.4944660808907023,1.6432444969026068,0.00010165138254343982,9.570902894528791e-11,-9.09257553494144e-06,-26763.699190631214,2306.2262002381067,1.0
0.0,48.10976858431504,0.5836285929838315,1.8018857341568821,0.00011508134198920362,7.784329510823198e-11,-1.2377094901098224e-05,-30227.490020987774,2192.8100982202086,1.0
0.0,50.027820901258806,0.5218774620964126,2.876280773413378,0.00010313967494938714,1.2806539334037725e-10,-9.650521271110607e-06,-20895.414487986578,2161.0742369907807,1.0
0.0,54.693543586467754,0.5629109416949815,1.7743748387068106,7.699484488302447e-05,1.1551319017839169e-10,-6.9442050476264585e-06,-26532.17763920411,2174.111804101474,0.0
0.0,46.385677603393475,0.5221714704131405,2.259323142059379,5.6517196662278816e-05,1.0533028163153698e-10,-1.0038486263275591e-05,-25479.33035962347,2283.9345953400793,1.0
0.0,48.81357091774015,0.4805660997461906,1.3108785248329475,9.875899081953063e-05,6.445742550505672e-11,-9.649692309015134e-06,-25108.115160720252,2280.2136591280323,0.0
0.0,59.34648857534561,0.5194431043926208,1.4207399471634028,8.596256323868252e-05,8.136239129679775e-11,-1.1002270356756785e-05,-23604.435355614394,2174.4436897449714,0.0
0.0,60.562716882737675,0.4540503980610878,2.492265298913589,9.605316521938639e-05,1.1345575273142786e-10,-8.628539158724929e-06,-26897.777436833316,2440.375903070086,0.0
0.0,50.20229456047002,0.5370671891903751,1.8048947897681202,8.319413126024165e-05,3.866587981602261e-11,-8.938858865787861e-06,-24338.786546277683,2402.917428184747,1.0
0.0,40.56749460613213,0.47280416250893176,2.715307608320531,9.465671378665086e-05,6.305043327521766e-11,-1.1186959673921906e-05,-24963.934127850203,2224.6034196848436,0.0
0.0,49.212092299392154,0.38028119410548533,1.9277346749230024,0.00011576282563741214,1.1948953087513772e-10,-1.1530659907447066e-05,-27749.624143767916,2085.871513023924,1.0
0.0,56.0353431371048,0.5425844178982983,1.5444308970646428,0.00011590725713612823,1.8596729867909337e-10,-1.1767998443721565e-05,-23200.083678208855,2094.3941488250925,0.0
0.0,49.053778708097425,0.5754955636758392,1.0166993182312196,0.0001250030286205015,5.320810474687834e-11,-1.0887184422295238e-05,-26002.549481595786,2358.586261505715,1.0
0.0,54.021216057165994,0.5214144750041267,2.3810256630879767,0.0001243777162515873,1.0136877379114549e-10,-6.741170056576747e-06,-21304.60820105961,2180.432726604409,1.0
0.0,50.69752473379092,0.4831758597341797,0.5814526421393041,0.00010014608112691233,9.563135150355278e-11,-1.0351249083850088e-05,-25288.59915043953,2149.3388571020805,0.0
0.0,54.48771401229775,0.5591335194660043,1.5879861268683644,7.023482429751643e-05,1.1983373106494937e-10,-8.125885367755631e-06,-25742.565017928766,2183.104703419963,0.0
0.0,59.62173229538752,0.47490832562790003,0.7812120791390366,5.1844072078494486e-05,1.0375879731155243e-10,-1.190923903281796e-05,-25154.251515865148,2345.5436704720414,0.0
0.0,56.1361390293384,0.5055478964319419,1.1888813896839958,6.545157198066697e-05,1.2047955653845897e-10,-7.796795023043775e-06,-25351.064139937393,2368.0507161792266,0.0
0.0,44.55312540149109,0.5057745619000293,1.5135066421996535,7.633177977124575e-05,1.410941745674021e-10,-9.58116348495137e-06,-24478.809563239447,2203.9791131745073,1.0
0.0,50.31626115212473,0.4197719782053266,1.368504233961517,9.410930131380327e-05,1.1962630049668462e-10,-9.827803073401615e-06,-26262.2821187542,2015.8463671001216,0.0
0.0,61.24157640478227,0.4506519811012287,1.9494366793924023,5.910346239110334e-05,1.465815343860264e-10,-1.0483754715173499e-05,-23436.796679302905,2152.204554726325,0.0
0.0,47.203781370364396,0.41741270299834904,1.7885857646729348,5.444713706521715e-05,2.4440100156456545e-11,-9.118975552278506e-06,-26532.636701338495,2124.6419661780938,0.0
0.0,46.808314246994,0.5140779579254103,1.8820311714416234,6.710853411799496e-05,1.0342239446527409e-10,-1.0259727276275159e-05,-26486.625662286337,2244.953139471883,1.0
0.0,48.655474544537675,0.5029968505196495,1.610041542780542,9.123672865461218e-05,1.2887630667811747e-10,-9.381888310443778e-06,-22238.59460080155,2177.193912572331,1.0
0.0,52.00902272659974,0.5644926571274882,0.8046550626086728,9.846155522553164e-05,7.755892473424775e-11,-8.530559613703909e-06,-28075.315804486338,2457.397567910207,0.0
0.0,45.96023008180179,0.46642324786333195,3.219858246100697,9.987911138995219e-05,4.1323145287887726e-11,-1.1572846131957243e-05,-25298.284129816366,2488.014099921163,1.0
0.0,58.249020922081804,0.4518378095943537,2.033552973324475,7.218493500559206e-05,8.087839283587829e-11,-9.788598894858578e-06,-26965.653162115785,2197.2066954068655,0.0
0.0,55.26229115221374,0.4647864897942638,0.771465328541272,5.962492918205988e-05,1.245363108232541e-10,-8.658661575362776e-06,-19759.906803756843,2122.0118264171365,0.0
0.0,50.627405802973236,0.496907413326521,3.050543695584981,7.122783237372213e-05,1.5559636565015783e-10,-7.290268384040086e-06,-24968.613838495592,2160.704334612887,1.0
0.0,44.47594108763987,0.47026905468933344,2.4890862287900988,0.00011857595513404065,4.7923155858111235e-11,-7.751680896027118e-06,-24850.674169375245,2339.154992270333,1.0
0.0,46.05920433749492,0.5315180460208373,0.8953828848715998,0.00013813830976690426,4.9416458393531486e-11,-9.313407322703912e-06,-26868.501167323848,2187.4418803440303,1.0
0.0,41.88932036116299,0.5054980217928192,0.4090264360754923,7.981919549417327e-05,1.0059929135035069e-10,-9.37584392301869e-06,-23123.535415310016,2189.832318079948,0.0
0.0,48.08741977512488,0.4555613276008808,1.2644961651687137,0.00010289509723113313,1.0088909910917885e-10,-1.0313826124519905e-05,-23179.710402571003,2205.0895015512697,1.0
0.0,46.00479784257127,0.48513822949901597,2.104949017639566,0.0001418000024673242,7.509160614074766e-11,-7.237619968098157e-06,-27545.64838298149,2159.809874198215,1.0
0.0,46.11463781236773,0.4864993126018622,2.8128130311778903,0.00011119325985047345,2.6218614265355507e-11,-1.1246700905680028e-05,-22045.799374190214,2176.240766351477,1.0
0.0,55.51031982597223,0.4807271372986079,2.528002866393381,7.376699673316767e-05,9.76567502709978e-11,-8.639511967946251e-06,-26395.143305781028,2125.985362977513,0.0
0.0,51.96226288647184,0.4327232654285137,1.0542628346008236,8.526359963920676e-05,1.4653425037235674e-10,-1.0794018069079733e-05,-23821.53568253343,2163.799022690097,0.0
0.0,49.12805582816422,0.49327316776192753,1.667997716598202,4.462261136776448e-05,8.781784352173303e-11,-1.0486213309460518e-05,-27300.258682419164,2182.5265122327696,1.0
0.0,51.69009657876151,0.4602735185245714,1.7997455957760906,0.00012775352233585698,5.875276754490177e-11,-1.076975059210459e-05,-25197.588744654196,2322.4882863833473,1.0
0.0,49.739447265381564,0.4331303041156048,1.885633188828278,6.968955991223562e-05,9.574463627859706e-11,-1.0991103831912491e-05,-25229.17514590284,2296.1643243975072,1.0
0.0,50.56146783119504,0.4959535916024075,1.866832908337965,5.1151514157345956e-05,4.7632137053848056e-11,-9.351886161027708e-06,-25452.657778008062,2173.6947008888897,1.0
0.0,49.99546778912274,0.5371355775463692,2.4882218316379765,6.910875900708181e-05,1.1395683965730137e-10,-8.501735555833797e-06,-24788.239752334543,2224.268534746497,0.0
0.0,48.264612440784425,0.5675115955119268,2.853636402886621,0.00013958494631708182,1.189956526182635e-10,-7.933788303141752e-06,-22539.906874701242,2201.107945234498,1.0
0.0,50.100659393904756,0.5661749768040922,2.1543766716668404,0.0001533154293998925,7.647911345124748e-12,-1.0187134232762605e-05,-26791.795365272745,2211.130105870429,1.0
0.0,46.16588443223499,0.49599323243286664,2.2835826054059583,9.932119425910566e-05,4.6941795765830685e-11,-1.0214388057383586e-05,-25042.32362249445,2264.1172580810767,1.0
0.0,57.979376985933676,0.5796248718730311,0.49239371381413755,5.3868305439214075e-05,1.5925041835912505e-10,-8.995291314448546e-06,-24474.65953021251,2184.731911120146,0.0
0.0,50.63638182877735,0.492182828459927,2.0010127524271857,5.614708622252448e-05,3.219697015959656e-11,-1.0016172593785123e-05,-25670.033093443853,2135.340906607391,1.0
0.0,48.416028722390756,0.5480404372576555,2.571072920362373,0.00011441915891486075,9.782119671295334e-11,-9.414509492074737e-06,-22258.921197866468,2227.5672050255293,1.0
0.0,51.832490333585895,0.3815574408140811,1.5117785693492316,4.4307577523417734e-05,1.3706727001605972e-10,-8.954242822114527e-06,-25868.305038221246,2081.206773888857,0.0
0.0,55.50240182648161,0.5732785339027715,1.6219846640107214,6.292993087430321e-05,1.0028320135516893e-10,-1.049618507858525e-05,-22901.08456937484,2271.9763458850084,0.0
0.0,47.116350625565886,0.5431172913740127,2.5034886871878523,0.00011634113203387682,-9.932933293567503e-12,-9.235007098862885e-06,-27451.486118908833,2353.75566532593,1.0
0.0,58.47013485330935,0.44487968990394317,0.37427751054916536,7.634096539003465e-05,6.1338140030543e-11,-1.0681873229780228e-05,-22908.70410212945,2316.0867809300084,0.0
0.0,48.99181089662226,0.595907235446329,0.8620298479539639,1.3559534584612588e-05,1.376494311870946e-10,-9.00330739342989e-06,-24057.1197559998,1996.3552701647336,0.0
0.0,49.638052528568785,0.5030733718299235,2.4215985076855495,0.00013094748068774668,7.553723583856018e-11,-9.672449280311088e-06,-26373.565366897248,2155.1089417289377,1.0
0.0,45.62542001650551,0.4888257146385334,1.7015191404898455,0.00011245375228864188,2.93715878417964e-11,-1.0843098620670467e-05,-23699.599649563283,2164.2266556415616,1.0
0.0,49.95163459602725,0.504970207728699,2.958697294657007,8.080392708829245e-05,6.698632225246871e-11,-9.636272819582142e-06,-25191.261399886716,1989.5047799676909,1.0
0.0,47.862983801024704,0.6022762144255622,1.1711948255566629,5.482523780748163e-05,1.6452788558902333e-10,-8.035549924677381e-06,-26485.764806262243,2120.163168896576,0.0
0.0,51.296096376396754,0.4930036147105858,2.539425306425498,8.998841466004935e-05,2.5618858058112816e-12,-1.140863089109015e-05,-23847.130036222767,2250.2414976286177,1.0
0.0,50.02032482717543,0.5107187225869281,2.6392381097489293,0.00010641154189291914,1.1145081094109338e-10,-8.394051645382989e-06,-23701.00073815394,2266.4828635361573,1.0
0.0,52.45533762789837,0.4929404340465722,2.323051863793295,7.160946583836431e-05,5.942079893440555e-11,-1.0027096752041595e-05,-24132.367644641945,2103.5458855905526,1.0
0.0,47.016347904255404,0.5653256944395151,0.5364985990613591,0.00010586038407696552,5.771608270470963e-11,-7.5632568084810945e-06,-28935.163743646543,2026.3077762141775,1.0
0.0,47.91206888436812,0.45586262791849547,1.3385826354295942,9.039932603589514e-05,1.488508237155225e-10,-1.1142347667636267e-05,-27124.271782830754,2126.9027723268614,1.0
0.0,50.642645301305556,0.5270060841643983,1.5957124741285946,6.672263005853179e-05,1.7195702324190004e-10,-1.1631215885881957e-05,-23998.457678520557,2228.3501301632696,0.0
0.0,47.449385254795985,0.5064793539994361,0.3754341919190467,0.00012777696581568827,7.268115144537152e-11,-1.0316533435464728e-05,-26759.50523947634,2286.1550019737388,1.0
0.0,54.95671611457915,0.5672245999755822,0.8426048103877719,7.661764479756943e-05,1.0530638614140844e-10,-8.078811773888618e-06,-25520.565438642694,2281.440172694184,0.0
0.0,43.83264931746049,0.49815500376935634,1.3415141641332462,7.56232980480958e-05,7.184648033008733e-11,-1.004898278730599e-05,-23301.683114695235,2252.988685421242,1.0
0.0,51.19060986144857,0.5359527727990595,1.3230792911274514,5.861463733525924e-05,5.125556847144541e-11,-1.0482237956110676e-05,-24128.941162130217,2175.2580718644117,0.0
0.0,52.62466451216674,0.549420243594079,2.288418455801634,3.6028453165074863e-05,1.0565100280289024e-10,-8.758388888588756e-06,-24278.65944227741,2248.94083643656,0.0
0.0,46.56988586657022,0.44237021157628914,2.061203787162189,0.00010814474789197513,6.195955371283448e-11,-9.175166033133547e-06,-27312.21907793756,2048.429198594473,1.0
0.0,46.52994637316075,0.547594368960712,0.3587875294332825,0.00011225957414760806,3.299776958672471e-11,-9.69700353717881e-06,-26522.47451951124,2218.0176644890503,1.0
0.0,53.19625393879664,0.46046422971872447,0.3866992186239977,5.1415304789417454e-05,4.786539580004175e-11,-9.332310909140489e-06,-21666.86136864053,2213.0684181685197,1.0
0.0,56.73004081737221,0.46228220311913776,0.9770888696641324,5.999349722517653e-05,7.400495155452522e-11,-1.024951766768016e-05,-22677.39557018651,2156.447944708072,0.0
0.0,53.57669528362449,0.5408954180659031,1.474588798350702,0.00010530921186845189,7.294699874015493e-11,-1.0462535189636556e-05,-24632.717687202967,2219.2948543574917,1.0
0.0,51.54267903240463,0.5411345391841914,0.5352609335890735,7.468815116675801e-05,1.4269937935363165e-10,-9.909404035549898e-06,-23645.723822690947,2262.6574590239534,0.0
0.0,48.80361170302884,0.4253699814121421,1.5276240382228683,0.00013127888584761252,7.010913609312329e-11,-1.0935087638274948e-05,-22941.264241154437,2243.355104338423,1.0
0.0,46.25393724300705,0.5254307879011135,1.9058757952269136,0.00013036120388199533,8.548934308366643e-11,-8.962615077036478e-06,-23623.275965700628,2254.176802482213,1.0
0.0,45.4866341743071,0.5330901705260126,1.4933774250929974,9.666299856500182e-05,1.1181750874144201e-10,-9.330821845070507e-06,-23330.95383606228,2232.5639816964904,1.0
0.0,45.08737900728414,0.5685553489512419,3.3491255888532656,0.00016778485909866607,5.460569553636703e-11,-9.479239608436403e-06,-26419.156720543655,2096.8150480899444,1.0
0.0,49.3519122178091,0.4886140613878686,1.7561034935889643,7.689116652612982e-05,6.537973993861608e-11,-1.056476670141605e-05,-27288.838921279897,2231.4243668732447,1.0
0.0,51.1190942010113,0.4928938050422291,1.2435500634797694,9.482417898536152e-05,-1.9570129662902792e-11,-9.696602085009736e-06,-23152.935757574574,2044.4029554319272,1.0
0.0,48.18918788419362,0.49453839050446124,2.0875556215516644,0.00010962132691938092,7.231809207618326e-11,-1.0800639815788844e-05,-26982.82126359619,2253.713090842285,1.0
0.0,61.82033281941241,0.6466600412844609,1.5214348961696509,5.89549506157321e-05,1.240785508619516e-10,-1.0233511922382774e-05,-24829.936581330923,2182.3961806289194,0.0
0.0,54.76492593043431,0.570176820890763,1.1486302470027394,6.844014025334603e-05,6.668913131295962e-11,-1.0593739169877131e-05,-24409.86117859525,2232.635994026854,0.0
0.0,55.02378634503514,0.5461070362734126,2.0799441879540974,8.719578596630436e-05,7.785895958040024e-11,-1.054481422590158e-05,-26416.691300833067,2104.514741395715,0.0
0.0,50.07587547110364,0.4369275315286496,1.6761035891112048,4.242439923032272e-05,1.1026912881324746e-10,-9.132101886138837e-06,-24832.260857112848,2247.792383321173,0.0
0.0,50.55945673007515,0.45187217464835405,2.8140815242696307,8.831918059305344e-05,6.523422850208616e-12,-1.15807430507016e-05,-25629.655967378003,2133.1668135297764,1.0
0.0,44.71941169522549,0.45409889138634996,3.7242644770618565,0.00010151630929627454,2.3307195219981757e-11,-1.0400067940228676e-05,-23711.234569916134,2213.8159173255763,1.0
0.0,47.29274527102997,0.5401037106674,3.070720861093385,5.194719027594801e-05,9.273539708326774e-11,-7.581259608788234e-06,-27168.488418000117,2197.396126478819,1.0
0.0,47.738177280961686,0.3966926766190965,0.493002477530317,0.00012206002910612859,8.057983196289066e-11,-1.0824053170877274e-05,-23318.808097635396,2230.608116166182,1.0
0.0,46.61935501254538,0.41123522168588766,0.6962823944611983,8.483621704196605e-05,9.61553093848657e-11,-9.272021229688562e-06,-26417.515241707682,2141.210327175953,0.0
0.0,50.20625151923798,0.5459949919596216,1.2028032749274487,7.893189987918833e-05,8.147101747113889e-11,-9.726245420795362e-06,-27880.526846827466,2114.426648734305,0.0
0.0,47.21042296472205,0.5433297827141461,0.44782151532105596,6.32806240848281e-05,1.1781922585089262e-10,-1.0396681384357188e-05,-21787.26075824907,2238.08309004781,0.0
0.0,49.38165960979427,0.5047562609025061,2.0255983949423886,7.296034473674003e-05,7.116344998662456e-11,-1.0066322531620023e-05,-22415.82297908418,2243.9474466520437,1.0
0.0,57.5857278316171,0.5204172795044636,2.0899916599561283,0.00010253877738226101,1.0264866248250835e-10,-1.005384458343306e-05,-28962.37238455768,2159.00534860056,0.0
0.0,49.03104900838796,0.48641933038599955,1.2754735159220987,9.385310341196913e-05,1.063439899422439e-10,-9.11378382020488e-06,-25236.558944002983,2206.7350875762063,1.0
0.0,48.862512899945564,0.5366304251806356,0.5058285999708094,0.00012962494304720324,1.2475148281311572e-10,-1.053889586772065e-05,-22716.965029287072,2154.039768636501,0.0
0.0,55.124125432614115,0.4721429209216085,1.830813093280661,6.119626459729633e-05,9.337258085568919e-11,-8.331968477634293e-06,-22347.655741432205,2179.7891836489534,0.0
0.0,49.28372247148617,0.4634901305813561,0.8863844373041352,5.553337656099906e-05,8.696231658955956e-11,-1.0366791312804074e-05,-24302.07057908999,2155.317399145214,1.0
0.0,44.49093841075011,0.5375440809857205,2.369814603023688,9.520042966038905e-05,7.071809842131443e-11,-1.0549865913013037e-05,-21970.496848076727,2133.8812326544776,1.0
0.0,51.722017359676045,0.5004010051236855,2.696365566320158,7.604622683535273e-05,3.429830621506078e-11,-1.2061805096937465e-05,-25588.048142717023,2237.9362525821466,1.0
0.0,61.093022057575034,0.5037973121293063,1.4645071086907018,8.667079246239996e-06,5.446138585835893e-11,-1.0336853666814945e-05,-28556.462592642718,2142.0109532300175,0.0
0.0,46.298310774026255,0.4200387078274894,2.4042665215666235,0.00015962723720003638,1.0033196037056218e-10,-1.0689513197914492e-05,-25919.85608123143,2184.587679355761,1.0
0.0,56.99831449727889,0.38522693401224695,0.41644237918540705,0.00011753533301544506,1.497274129705538e-10,-1.0097078246709774e-05,-22506.866000697606,2310.381297231097,0.0
0.0,55.206478361356574,0.4428755935650151,1.2837861954380254,0.00010808132574485597,1.1732412496339414e-10,-1.0301261692815956e-05,-27758.778257957005,2343.799821519916,0.0
0.0,51.55955761068558,0.5171548752084987,2.291383245532203,8.609796265956567e-05,7.257268203717693e-11,-9.580823382083424e-06,-22763.130247774807,2266.453522406544,1.0
0.0,48.53354087249041,0.4695984923044892,1.3442360581102781,0.00010451244996010832,2.3460891161250304e-11,-7.1755466907272895e-06,-24748.083039579233,2008.437035925117,1.0
0.0,53.355573373440855,0.5472354887265417,1.423291530387977,6.679234399864564e-05,2.0062670104486985e-10,-1.1784673581700097e-05,-24828.86372838467,2262.7196528720815,0.0
0.0,47.15562487230521,0.5337035276011495,3.065916871813617,0.00011439073893109144,9.64539204452501e-11,-9.366882081725531e-06,-25801.105114531285,2162.9190148159314,1.0
0.0,52.16213432867432,0.5033854379823745,0.9850865946288705,7.342948414126347e-05,4.2406670957903883e-11,-1.1046630992888688e-05,-28856.564436635505,2050.167603400448,0.0
0.0,59.215247478491094,0.4117499776741486,1.6991559300037022,9.15825634593303e-05,1.2974719048093184e-10,-7.878025851112985e-06,-26480.608942562398,2171.6354403092687,0.0
0.0,46.8869281091051,0.40878084279024585,2.2593205812232173,0.00016950478490379073,3.1875253664406206e-11,-9.958997470444643e-06,-28472.509932730725,2103.7475752984437,1.0
0.0,44.509624326437105,0.4998306510927298,2.472335788743621,0.00011966449489653854,8.098660455979037e-11,-8.24685303327062e-06,-26206.123105238516,2219.3340293880924,1.0
0.0,46.157193811546776,0.5339995523313475,2.0400650508687646,0.00012980709344704149,1.5509180563915642e-10,-1.0289273174545633e-05,-25323.089119988286,2156.076773707242,1.0
0.0,54.357506385667484,0.4033526712411799,1.0128816774140845,7.108249295541696e-05,5.6992899185297344e-11,-9.255390777159431e-06,-26432.587626588534,2322.713331079909,0.0
0.0,50.240741057300866,0.5846564258260993,1.8949785276041289,8.812333673822057e-05,9.936520735359406e-11,-9.267591822698542e-06,-25836.553257587373,2104.077189717857,0.0
0.0,58.67757358216918,0.47730208922161466,0.6300324623176955,7.920828187612028e-05,6.558092320190489e-11,-8.184339170024004e-06,-24521.545033374656,2182.1941937236247,0.0
0.0,55.060655756195054,0.5515948914861654,0.5856761021764725,8.88312588464568e-05,7.851890325115011e-11,-1.0035006173079015e-05,-24949.831057893545,2232.415466415227,0.0
0.0,57.11535405241763,0.43757677824537483,0.842601347904308,7.329218486965239e-05,1.1803888915779162e-10,-1.1389525550198313e-05,-26344.685492934157,2180.581237696089,0.0
0.0,52.494589684673294,0.5284885107597219,1.614229210564474,5.3309512908767576e-05,7.693055606506287e-11,-9.430005276437944e-06,-24807.711941899248,2079.6152977250017,0.0
0.0,43.22322962188192,0.439791616154968,2.129158107898212,9.206100144477824e-05,7.293871061015087e-11,-8.826430440304273e-06,-25310.324555258117,2141.837937783632,1.0
0.0,49.052413139483704,0.5280985822581632,2.533069217277937,4.42174437073748e-05,8.174098455044061e-11,-8.955387928738396e-06,-24747.988054385645,2080.4164089248357,1.0
0.0,56.55601559223487,0.5061780516322816,1.3388118655490058,6.858259481975182e-05,7.983681549570019e-11,-1.1067686768124124e-05,-26370.45094671602,2195.5469028317652,0.0
0.0,59.671477609734374,0.4111393546642208,0.952554795624586,4.181472055490208e-05,1.4970905261394362e-10,-1.087502781213882e-05,-25593.376774667086,2127.915378488449,0.0
0.0,52.10131621952507,0.5091527295966749,1.73228307752468,7.936480490280215e-05,1.1438117822951298e-10,-1.1363447645459827e-05,-26652.896327731072,2139.1709188349864,0.0
0.0,59.36031849120134,0.47203228469497377,1.0767264952222475,8.593005873513477e-05,1.2463219442940272e-10,-1.3871349688613274e-05,-24558.474732498675,2224.063691488284,0.0
0.0,44.935260380972565,0.4263326242339682,1.3567541619121724,5.3644405631639995e-05,1.3698720141805684e-10,-1.1021334357333587e-05,-27308.42409571312,2202.4474640186686,0.0
0.0,52.55740113792649,0.4759904991873736,1.6627775902062,9.947407764602922e-05,4.597821935321739e-11,-1.024944760067893e-05,-28237.867027407323,2176.3948289127193,0.0
0.0,54.043610534926266,0.5820616502991554,1.6115788456860654,6.551836232614693e-05,1.0234782881663023e-10,-8.125210026232484e-06,-25804.06430054934,2250.913743672868,0.0
0.0,53.39841838706361,0.5355551212240782,0.39634353473887174,5.864614731188356e-05,2.686463665036445e-11,-8.516919310645115e-06,-21629.35349402098,2271.3657855092833,0.0
0.0,45.65301805363704,0.5410340887154703,1.3333605636079784,4.429099533134343e-05,9.868491346658447e-11,-8.488663216717709e-06,-25955.259199331747,2250.859888785952,1.0
0.0,54.40559907914288,0.50056306253896,2.3753683471752085,9.766526605466389e-05,8.984165204595984e-11,-1.0497819332068037e-05,-22519.68798213014,2285.3808141620248,1.0
0.0,45.806332977435936,0.5163063148042927,1.1632959558939886,5.624993653225443e-05,1.1539178807578396e-10,-1.1375554957218565e-05,-24365.23789632683,2363.614750483012,1.0
0.0,45.24989055878396,0.5092948114208461,2.071426451049717,0.00015783018039534325,9.941273107631048e-11,-9.669959698372568e-06,-23655.414842797756,2083.846756916993,1.0
0.0,50.53649327067201,0.499108592058971,2.5881291588822943,5.9335633629154286e-05,1.2448676907453532e-10,-8.756033079121821e-06,-27460.940183798586,2266.3774884737927,0.0
0.0,60.19151760050303,0.5312693904712501,1.1825551861560137,8.658698390915703e-05,1.0510981245122043e-10,-1.0106718695670548e-05,-25506.117329618373,2207.339623324773,0.0
0.0,44.02054844767586,0.47235825695557726,3.1099020986852217,-4.534918998349402e-06,9.260108617718581e-11,-1.1698198451525687e-05,-23985.285244548137,2055.8621584417942,1.0
0.0,50.940693789099114,0.461739066690245,2.778008479665872,6.865553651119723e-05,1.565617234011893e-10,-8.865424613607967e-06,-29793.866257161713,2288.194878228502,1.0
0.0,57.00756450662191,0.44467387899131927,0.3813897525536457,0.00010805330158619096,6.333925102309632e-11,-1.0665766106592243e-05,-25967.600972854452,2188.0929531303414,0.0
0.0,57.62159761344101,0.5640180829527811,0.5696881266361689,5.780080634470471e-05,6.234286300890362e-11,-7.86912191106394e-06,-27808.654026307348,2386.9066082282675,0.0
0.0,49.89700590476365,0.4998416249565312,1.7881968647266175,0.00014431664523149035,1.318796187648061e-10,-9.806076813715083e-06,-26413.08504081515,2131.226548365201,1.0
